"#","Time, GMT-04:00","Pressure, inHg, Charles River Weather Station","PAR, uE, Charles River Weather Station","Rain, in, Charles River Weather Station","RH, %, Charles River Weather Station","Wind Speed, mph, Charles River Weather Station","Gust Speed, mph, Charles River Weather Station","DewPt, *F, Charles River Weather Station","Wind Dir, *, Charles River Weather Station","Water Temp, *F, Charles River Weather Station","Temp, *F, Charles River Weather Station Air Temp"
23839,10/13/19 13:00:00,30.033,939.0,0.0,73.8,0.0,0.0,55.620000000000005,232.0,59.74,64.12
23840,10/13/19 13:10:00,30.033,776.0,0.0,72.9,0.0,0.0,55.2,230.0,60.39,64.03
23841,10/13/19 13:20:00,30.031000000000002,1311.0,0.0,73.8,0.0,0.0,56.03,264.0,60.35,64.55
23842,10/13/19 13:30:00,30.031000000000002,1319.0,0.0,74.9,0.0,0.0,56.9,239.0,60.95,65.02
23843,10/13/19 13:40:00,30.031000000000002,1339.0,0.0,72.8,0.0,0.0,59.2,230.0,60.82,68.23
23844,10/13/19 13:50:00,30.033,441.0,0.0,69.8,0.0,0.0,56.18,229.0,61.2,66.3
23845,10/13/19 14:00:00,30.033,564.0,0.0,71.9,0.0,0.0,56.75,232.0,60.65,66.04
23846,10/13/19 14:10:00,30.019000000000002,1246.0,0.0,73.2,0.0,0.0,55.64,232.0,60.82,64.37
23847,10/13/19 14:20:00,30.028000000000002,381.0,0.0,74.4,0.0,0.0,55.72,233.0,60.6,63.99
23848,10/13/19 14:30:00,30.016000000000002,1144.0,0.0,73.9,0.0,0.0,57.39,239.0,60.78,65.92
23849,10/13/19 14:40:00,30.013,1101.0,0.0,68.8,0.0,0.0,56.93,236.0,60.95,67.5
23850,10/13/19 14:50:00,30.004,1111.0,0.0,67.9,0.0,0.0,56.480000000000004,246.0,60.82,67.41
23851,10/13/19 15:00:00,30.007,1151.0,0.0,66.2,0.0,0.0,54.76,232.0,61.29,66.34
23852,10/13/19 15:10:00,30.01,1031.0,0.0,66.4,0.0,0.0,57.21,243.0,61.46,68.83
23853,10/13/19 15:20:00,30.004,934.0,0.0,66.7,0.0,0.0,55.21,251.0,61.29,66.6
23854,10/13/19 15:30:00,30.016000000000002,334.0,0.0,66.1,0.0,0.0,54.43,263.0,60.730000000000004,66.04
23855,10/13/19 15:40:00,30.004,731.0,0.0,66.3,0.0,0.0,54.44,256.0,60.78,65.96000000000001
23856,10/13/19 15:50:00,30.016000000000002,366.0,0.0,64.7,0.0,0.0,56.370000000000005,250.0,60.82,68.7
23857,10/13/19 16:00:00,30.013,554.0,0.0,64.9,0.0,0.0,55.88,243.0,60.730000000000004,68.1
23858,10/13/19 16:10:00,30.01,481.0,0.0,61.2,0.0,0.0,54.75,241.0,60.82,68.61
23859,10/13/19 16:20:00,30.007,561.0,0.0,61.5,0.0,0.0,53.88,254.0,60.95,67.54
23860,10/13/19 16:30:00,30.007,429.0,0.0,64.2,0.0,0.0,54.24,248.0,60.99,66.69
23861,10/13/19 16:40:00,30.007,359.0,0.0,62.1,0.0,0.0,54.47,236.0,60.95,67.88
23862,10/13/19 16:50:00,30.013,246.0,0.0,69.0,0.0,0.0,54.35,94.0,60.82,64.72
23863,10/13/19 17:00:00,30.019000000000002,131.0,0.0,70.9,0.0,0.0,54.44,100.0,60.69,64.03
23864,10/13/19 17:10:00,30.025000000000002,109.0,0.0,74.60000000000001,0.0,0.0,54.31,94.0,60.6,62.45
23865,10/13/19 17:20:00,30.028000000000002,119.0,0.0,74.7,0.0,0.0,55.38,100.0,60.52,63.52
23866,10/13/19 17:30:00,30.025000000000002,111.0,0.0,76.2,0.0,0.0,55.22,69.0,60.52,62.79
23867,10/13/19 17:40:00,30.031000000000002,56.0,0.0,77.3,0.0,0.0,54.45,102.0,60.35,61.59
23868,10/13/19 17:50:00,30.031000000000002,29.0,0.0,78.9,0.0,0.0,54.14,105.0,60.26,60.69
23869,10/13/19 18:00:00,30.036,14.0,0.0,80.4,0.0,0.0,54.4,87.0,60.13,60.43
23870,10/13/19 18:10:00,30.036,4.0,0.0,81.7,0.0,0.0,54.67,70.0,60.09,60.26
23871,10/13/19 18:20:00,30.033,1.0,0.0,82.3,0.0,0.0,54.92,69.0,60.050000000000004,60.300000000000004
23872,10/13/19 18:30:00,30.031000000000002,1.0,0.0,82.5,0.0,0.0,55.07,69.0,59.92,60.39
23873,10/13/19 18:40:00,30.033,1.0,0.0,83.4,0.0,0.0,54.65,70.0,59.79,59.660000000000004
23874,10/13/19 18:50:00,30.031000000000002,1.0,0.0,84.10000000000001,0.0,0.0,54.97,69.0,59.7,59.74
23875,10/13/19 19:00:00,30.036,1.0,0.0,83.8,0.0,0.0,55.79,70.0,59.620000000000005,60.69
23876,10/13/19 19:10:00,30.031000000000002,1.0,0.0,83.7,0.0,0.0,55.59,86.0,59.4,60.52
23877,10/13/19 19:20:00,30.031000000000002,1.0,0.0,84.5,0.0,0.0,55.14,77.0,59.14,59.79
23878,10/13/19 19:30:00,30.031000000000002,1.0,0.0,85.4,0.0,0.0,55.01,63.0,58.93,59.36
23879,10/13/19 19:40:00,30.033,1.0,0.0,85.9,0.0,0.0,55.0,63.0,58.5,59.19
23880,10/13/19 19:50:00,30.033,1.0,0.0,86.3,0.0,0.0,55.09,63.0,56.94,59.14
23881,10/13/19 20:00:00,30.036,1.0,0.0,86.10000000000001,0.0,0.0,55.57,87.0,56.94,59.7
23882,10/13/19 20:10:00,30.036,1.0,0.0,86.0,0.0,0.0,55.45,139.0,57.07,59.620000000000005
23883,10/13/19 20:20:00,30.036,1.0,0.0,86.0,0.0,0.0,55.45,138.0,56.99,59.620000000000005
23884,10/13/19 20:30:00,30.031000000000002,1.0,0.0,86.0,0.0,0.0,55.410000000000004,161.0,56.81,59.57
23885,10/13/19 20:40:00,30.031000000000002,1.0,0.0,85.7,0.0,0.0,55.44,152.0,56.68,59.7
23886,10/13/19 20:50:00,30.033,1.0,0.0,85.4,0.0,0.0,55.26,157.0,56.51,59.620000000000005
23887,10/13/19 21:00:00,30.033,1.0,0.0,85.60000000000001,0.0,0.0,54.82,164.0,56.34,59.1
23888,10/13/19 21:10:00,30.036,1.0,0.0,85.7,0.0,0.0,54.22,136.0,54.910000000000004,58.45
23889,10/13/19 21:20:00,30.042,1.0,0.0,85.60000000000001,0.0,0.0,54.06,156.0,54.6,58.32
23890,10/13/19 21:30:00,30.039,1.0,0.0,86.0,0.0,0.0,53.68,181.0,54.730000000000004,57.81
23891,10/13/19 21:40:00,30.048000000000002,1.0,0.0,85.5,0.0,0.0,53.86,178.0,54.13,58.15
23892,10/13/19 21:50:00,30.051000000000002,1.0,0.0,85.60000000000001,0.0,0.0,53.13,192.0,53.25,57.38
23893,10/13/19 22:00:00,30.054000000000002,1.0,0.0,85.60000000000001,0.0,0.0,53.04,192.0,53.21,57.29
23894,10/13/19 22:10:00,30.051000000000002,1.0,0.0,85.7,0.0,0.0,52.65,198.0,53.120000000000005,56.86
23895,10/13/19 22:20:00,30.045,1.0,0.0,85.60000000000001,0.0,0.0,53.21,212.0,53.38,57.46
23896,10/13/19 22:30:00,30.045,1.0,0.0,85.4,0.0,0.0,52.25,236.0,52.68,56.56
23897,10/13/19 22:40:00,30.039,1.0,0.0,85.4,0.0,0.0,51.83,236.0,52.550000000000004,56.120000000000005
23898,10/13/19 22:50:00,30.042,1.0,0.0,85.60000000000001,0.0,0.0,51.34,236.0,53.21,55.56
23899,10/13/19 23:00:00,30.033,1.0,0.0,85.8,0.0,0.0,51.660000000000004,236.0,54.08,55.82
23900,10/13/19 23:10:00,30.031000000000002,1.0,0.0,85.60000000000001,0.0,0.0,51.38,236.0,54.47,55.6
23901,10/13/19 23:20:00,30.033,1.0,0.0,86.0,0.0,0.0,51.0,236.0,52.99,55.08
23902,10/13/19 23:30:00,30.031000000000002,1.0,0.0,86.2,0.0,0.0,51.06,236.0,53.08,55.08
23903,10/13/19 23:40:00,30.033,1.0,0.0,86.4,0.0,0.0,51.04,236.0,52.550000000000004,54.99
23904,10/13/19 23:50:00,30.031000000000002,1.0,0.0,86.7,0.0,0.0,51.86,236.0,52.82,55.730000000000004
23905,10/14/19 00:00:00,30.036,1.0,0.0,86.9,0.0,0.0,52.22,236.0,54.04,56.04
23906,10/14/19 00:10:00,30.031000000000002,1.0,0.0,86.9,0.0,0.0,51.75,261.0,54.6,55.56
23907,10/14/19 00:20:00,30.033,1.0,0.0,86.9,0.0,0.0,51.32,268.0,55.86,55.13
23908,10/14/19 00:30:00,30.042,1.0,0.0,87.4,0.0,0.0,50.620000000000005,225.0,56.300000000000004,54.26
23909,10/14/19 00:40:00,30.033,1.0,0.0,87.9,0.0,0.0,50.86,209.0,56.17,54.34
23910,10/14/19 00:50:00,30.033,1.0,0.0,88.10000000000001,0.0,0.0,51.35,232.0,56.86,54.78
23911,10/14/19 01:00:00,30.042,1.0,0.0,88.60000000000001,0.0,0.0,50.77,237.0,57.03,54.04
23912,10/14/19 01:10:00,30.051000000000002,1.0,0.0,88.60000000000001,0.0,0.0,50.730000000000004,216.0,56.64,53.99
23913,10/14/19 01:20:00,30.045,1.0,0.0,88.7,0.0,0.0,50.67,216.0,56.64,53.910000000000004
23914,10/14/19 01:30:00,30.033,1.0,0.0,88.60000000000001,0.0,0.0,50.69,216.0,56.86,53.95
23915,10/14/19 01:40:00,30.031000000000002,1.0,0.0,88.7,0.0,0.0,50.370000000000005,216.0,56.94,53.6
23916,10/14/19 01:50:00,30.039,1.0,0.0,88.7,0.0,0.0,50.76,241.0,56.81,53.99
23917,10/14/19 02:00:00,30.042,1.0,0.0,89.0,0.0,0.0,50.51,239.0,56.730000000000004,53.65
23918,10/14/19 02:10:00,30.033,1.0,0.0,89.2,0.0,0.0,50.44,239.0,56.94,53.52
23919,10/14/19 02:20:00,30.033,1.0,0.0,89.3,0.0,0.0,50.51,239.0,57.120000000000005,53.56
23920,10/14/19 02:30:00,30.022000000000002,1.0,0.0,89.4,0.0,0.0,50.2,239.0,56.99,53.21
23921,10/14/19 02:40:00,30.016000000000002,1.0,0.0,89.8,0.0,0.0,50.660000000000004,239.0,56.99,53.56
23922,10/14/19 02:50:00,30.016000000000002,1.0,0.0,89.5,0.0,0.0,50.31,239.0,56.99,53.300000000000004
23923,10/14/19 03:00:00,30.019000000000002,1.0,0.0,90.10000000000001,0.0,0.0,50.58,232.0,56.99,53.38
23924,10/14/19 03:10:00,30.022000000000002,1.0,0.0,89.8,0.0,0.0,50.83,247.0,56.730000000000004,53.730000000000004
23925,10/14/19 03:20:00,30.016000000000002,1.0,0.0,90.0,0.0,0.0,49.99,236.0,56.68,52.82
23926,10/14/19 03:30:00,30.004,1.0,0.0,90.10000000000001,0.0,0.0,50.1,229.0,56.9,52.9
23927,10/14/19 03:40:00,30.001,1.0,0.0,89.9,0.0,0.0,50.61,240.0,57.120000000000005,53.47
23928,10/14/19 03:50:00,30.007,1.0,0.0,89.60000000000001,0.0,0.0,51.08,251.0,57.33,54.04
23929,10/14/19 04:00:00,30.016000000000002,1.0,0.0,89.3,0.0,0.0,51.03,247.0,57.07,54.08
23930,10/14/19 04:10:00,30.013,1.0,0.0,89.0,0.0,0.0,50.64,251.0,56.99,53.78
23931,10/14/19 04:20:00,30.01,1.0,0.0,88.7,0.0,0.0,50.33,256.0,56.9,53.56
23932,10/14/19 04:30:00,30.001,1.0,0.0,88.60000000000001,0.0,0.0,49.78,240.0,56.99,53.03
23933,10/14/19 04:40:00,30.004,1.0,0.0,88.60000000000001,0.0,0.0,49.44,240.0,56.99,52.68
23934,10/14/19 04:50:00,30.001,1.0,0.0,88.7,0.0,0.0,49.21,215.0,56.94,52.42
23935,10/14/19 05:00:00,30.001,1.0,0.0,88.7,0.0,0.0,50.2,220.0,56.9,53.43
23936,10/14/19 05:10:00,29.998,1.0,0.0,88.4,0.0,0.0,50.32,239.0,56.99,53.65
23937,10/14/19 05:20:00,30.001,1.0,0.0,88.10000000000001,0.0,0.0,50.32,250.0,56.86,53.730000000000004
23938,10/14/19 05:30:00,30.007,1.0,0.0,88.2,0.0,0.0,50.13,251.0,56.9,53.52
23939,10/14/19 05:40:00,30.007,1.0,0.0,87.8,0.0,0.0,50.31,251.0,56.9,53.82
23940,10/14/19 05:50:00,30.004,1.0,0.0,87.60000000000001,0.0,0.0,50.6,251.0,56.94,54.17
23941,10/14/19 06:00:00,30.001,1.0,0.0,87.10000000000001,0.0,0.0,50.36,253.0,56.730000000000004,54.08
23942,10/14/19 06:10:00,29.995,1.0,0.0,86.5,0.0,0.0,50.38,272.0,56.81,54.300000000000004
23943,10/14/19 06:20:00,30.004,1.0,0.0,86.3,0.0,0.0,50.36,274.0,56.64,54.34
23944,10/14/19 06:30:00,29.998,1.0,0.0,86.3,0.0,0.0,50.15,272.0,56.51,54.13
23945,10/14/19 06:40:00,30.001,1.0,0.0,85.8,0.0,0.0,50.160000000000004,272.0,56.43,54.300000000000004
23946,10/14/19 06:50:00,29.995,1.0,0.0,86.0,0.0,0.0,50.18,272.0,56.56,54.26
23947,10/14/19 07:00:00,30.004,4.0,0.0,85.7,0.0,0.0,50.39,272.0,56.77,54.56
23948,10/14/19 07:10:00,30.004,14.0,0.0,85.5,0.0,0.0,50.54,274.0,57.07,54.78
23949,10/14/19 07:20:00,30.007,26.0,0.0,85.3,0.0,0.0,50.31,270.0,57.07,54.6
23950,10/14/19 07:30:00,30.01,54.0,0.0,85.3,0.0,0.0,49.88,264.0,57.120000000000005,54.17
23951,10/14/19 07:40:00,30.01,109.0,0.0,85.60000000000001,0.0,0.0,50.14,265.0,57.38,54.34
23952,10/14/19 07:50:00,30.013,129.0,0.0,86.0,0.0,0.0,50.7,272.0,57.38,54.78
23953,10/14/19 08:00:00,30.016000000000002,251.0,0.0,85.8,0.0,0.0,51.27,272.0,57.42,55.43
23954,10/14/19 08:10:00,30.022000000000002,224.0,0.0,85.60000000000001,0.0,0.0,51.17,275.0,57.59,55.39
23955,10/14/19 08:20:00,30.025000000000002,281.0,0.0,85.7,0.0,0.0,51.07,267.0,57.59,55.26
23956,10/14/19 08:30:00,30.016000000000002,374.0,0.0,86.5,0.0,0.0,51.75,240.0,57.68,55.69
23957,10/14/19 08:40:00,30.016000000000002,574.0,0.0,85.8,0.0,0.0,52.21,237.0,58.28,56.38
23958,10/14/19 08:50:00,30.016000000000002,636.0,0.0,84.9,0.0,0.0,52.39,247.0,58.71,56.86
23959,10/14/19 09:00:00,30.016000000000002,686.0,0.0,84.8,0.0,0.0,53.120000000000005,264.0,58.88,57.63
23960,10/14/19 09:10:00,30.013,746.0,0.0,84.60000000000001,0.0,0.0,53.36,246.0,59.27,57.94
23961,10/14/19 09:20:00,30.007,799.0,0.0,84.60000000000001,0.0,0.0,55.51,219.0,59.4,60.13
23962,10/14/19 09:30:00,30.004,864.0,0.0,83.4,0.0,0.0,55.910000000000004,167.0,59.660000000000004,60.95
23963,10/14/19 09:40:00,30.004,921.0,0.0,82.60000000000001,0.0,0.0,55.44,160.0,59.53,60.730000000000004
23964,10/14/19 09:50:00,30.001,974.0,0.0,82.3,0.0,0.0,55.13,192.0,60.09,60.52
23965,10/14/19 10:00:00,29.995,991.0,0.0,82.10000000000001,0.0,0.0,55.35,171.0,60.35,60.82
23966,10/14/19 10:10:00,29.989,1046.0,0.0,81.9,0.0,0.0,54.95,205.0,60.95,60.47
23967,10/14/19 10:20:00,29.992,1074.0,0.0,80.9,0.0,0.0,55.49,173.0,60.35,61.38
23968,10/14/19 10:30:00,29.989,1124.0,0.0,80.10000000000001,0.0,0.0,55.64,194.0,60.13,61.800000000000004
23969,10/14/19 10:40:00,29.989,1161.0,0.0,79.2,0.0,0.0,56.08,201.0,60.17,62.58
23970,10/14/19 10:50:00,29.986,1191.0,0.0,77.10000000000001,0.0,0.0,55.83,190.0,60.69,63.09
23971,10/14/19 11:00:00,29.983,1219.0,0.0,75.7,0.0,0.0,53.59,198.0,61.29,61.29
23972,10/14/19 11:10:00,29.969,1226.0,0.0,76.60000000000001,0.0,0.0,54.08,251.0,61.72,61.46
23973,10/14/19 11:20:00,29.963,1264.0,0.0,75.9,0.0,0.0,54.49,282.0,61.68,62.15
23974,10/14/19 11:30:00,29.957,1246.0,0.0,74.8,0.0,0.0,54.01,300.0,61.980000000000004,62.06
23975,10/14/19 11:40:00,29.948,1269.0,0.0,74.0,0.0,0.0,55.160000000000004,300.0,62.58,63.56
23976,10/14/19 11:50:00,29.954,1054.0,0.0,71.5,0.0,0.0,54.870000000000005,296.0,61.800000000000004,64.25
23977,10/14/19 12:00:00,29.957,631.0,0.0,72.2,0.0,0.0,55.22,73.0,61.59,64.33
23978,10/14/19 12:10:00,29.957,671.0,0.0,71.10000000000001,0.0,0.0,54.64,67.0,60.86,64.16
23979,10/14/19 12:20:00,29.954,594.0,0.0,71.2,0.0,0.0,54.88,124.0,60.65,64.37
23980,10/14/19 12:30:00,29.951,594.0,0.0,70.2,0.0,0.0,54.370000000000005,164.0,60.82,64.25
23981,10/14/19 12:40:00,29.945,669.0,0.0,70.60000000000001,0.0,0.0,54.94,157.0,60.43,64.67
23982,10/14/19 12:50:00,29.945,576.0,0.0,71.8,0.0,0.0,55.03,160.0,60.86,64.29
23983,10/14/19 13:00:00,29.942,456.0,0.0,72.2,0.0,0.0,54.980000000000004,166.0,60.52,64.07000000000001
23984,10/14/19 13:10:00,29.945,466.0,0.0,73.3,0.0,0.0,55.6,147.0,60.9,64.29
23985,10/14/19 13:20:00,29.939,499.0,0.0,74.0,0.0,0.0,55.65,160.0,60.95,64.07000000000001
23986,10/14/19 13:30:00,29.936,594.0,0.0,75.4,0.0,0.0,56.13,156.0,60.82,64.03
23987,10/14/19 13:40:00,29.93,729.0,0.0,75.8,0.0,0.0,55.660000000000004,143.0,60.99,63.39
23988,10/14/19 13:50:00,29.924,726.0,0.0,77.0,0.0,0.0,56.01,140.0,60.86,63.300000000000004
23989,10/14/19 14:00:00,29.918,779.0,0.0,77.4,0.0,0.0,56.65,125.0,60.95,63.82
23990,10/14/19 14:10:00,29.915,691.0,0.0,76.9,0.0,0.0,56.800000000000004,142.0,60.9,64.16
23991,10/14/19 14:20:00,29.909,619.0,0.0,77.4,0.0,0.0,56.4,140.0,61.03,63.56
23992,10/14/19 14:30:00,29.906000000000002,611.0,0.0,78.0,0.0,0.0,56.07,131.0,61.08,63.0
23993,10/14/19 14:40:00,29.892,1104.0,0.0,78.10000000000001,0.0,0.0,57.11,128.0,61.120000000000005,64.03
23994,10/14/19 14:50:00,29.889,974.0,0.0,78.10000000000001,0.0,0.0,59.35,138.0,61.160000000000004,66.34
23995,10/14/19 15:00:00,29.883,866.0,0.0,77.0,0.0,0.0,59.410000000000004,140.0,61.38,66.81
23996,10/14/19 15:10:00,29.883,814.0,0.0,76.60000000000001,0.0,0.0,59.01,142.0,61.550000000000004,66.56
23997,10/14/19 15:20:00,29.877,776.0,0.0,77.60000000000001,0.0,0.0,58.09,104.0,61.59,65.23
23998,10/14/19 15:30:00,29.874000000000002,706.0,0.0,78.5,0.0,0.0,58.33,105.0,61.550000000000004,65.15
23999,10/14/19 15:40:00,29.874000000000002,654.0,0.0,79.2,0.0,0.0,58.29,72.0,61.38,64.85
24000,10/14/19 15:50:00,29.874000000000002,599.0,0.0,80.3,0.0,0.0,59.42,62.0,61.25,65.62
24001,10/14/19 16:00:00,29.874000000000002,534.0,0.0,80.7,0.0,0.0,58.77,66.0,61.2,64.8
24002,10/14/19 16:10:00,29.871000000000002,481.0,0.0,81.2,0.0,0.0,58.69,63.0,60.9,64.55
24003,10/14/19 16:20:00,29.871000000000002,429.0,0.0,81.0,0.0,0.0,59.5,101.0,60.69,65.44
24004,10/14/19 16:30:00,29.871000000000002,374.0,0.0,81.8,0.0,0.0,58.06,118.0,60.6,63.690000000000005
24005,10/14/19 16:40:00,29.874000000000002,319.0,0.0,83.10000000000001,0.0,0.0,58.67,98.0,60.43,63.86
24006,10/14/19 16:50:00,29.88,264.0,0.0,83.60000000000001,0.0,0.0,58.29,69.0,60.26,63.300000000000004
24007,10/14/19 17:00:00,29.883,204.0,0.0,84.60000000000001,0.0,0.0,58.160000000000004,65.0,60.13,62.83
24008,10/14/19 17:10:00,29.889,154.0,0.0,84.7,0.0,0.0,58.61,81.0,60.09,63.26
24009,10/14/19 17:20:00,29.892,109.0,0.0,85.8,0.0,0.0,57.92,60.0,60.0,62.190000000000005
24010,10/14/19 17:30:00,29.889,74.0,0.0,86.8,0.0,0.0,57.74,80.0,59.92,61.68
24011,10/14/19 17:40:00,29.898,54.0,0.0,87.9,0.0,0.0,57.71,67.0,59.83,61.29
24012,10/14/19 17:50:00,29.901,34.0,0.0,88.5,0.0,0.0,57.47,87.0,59.74,60.86
24013,10/14/19 18:00:00,29.906000000000002,14.0,0.0,89.5,0.0,0.0,56.980000000000004,83.0,59.7,60.050000000000004
24014,10/14/19 18:10:00,29.904,4.0,0.0,90.3,0.0,0.0,56.76,83.0,59.620000000000005,59.57
24015,10/14/19 18:20:00,29.909,1.0,0.0,90.8,0.0,0.0,56.83,81.0,59.4,59.49
24016,10/14/19 18:30:00,29.912,1.0,0.0,91.7,0.0,0.0,56.76,48.0,59.36,59.14
24017,10/14/19 18:40:00,29.912,1.0,0.0,92.0,0.0,0.0,56.81,56.0,59.31,59.1
24018,10/14/19 18:50:00,29.912,1.0,0.0,92.3,0.0,0.0,56.81,58.0,59.230000000000004,59.01
24019,10/14/19 19:00:00,29.909,1.0,0.0,92.8,0.0,0.0,57.09,55.0,59.1,59.14
24020,10/14/19 19:10:00,29.915,1.0,0.0,93.0,0.0,0.0,57.2,93.0,58.63,59.19
24021,10/14/19 19:20:00,29.921,1.0,0.0,93.3,0.0,0.0,57.370000000000005,83.0,57.63,59.27
24022,10/14/19 19:30:00,29.918,1.0,0.0,93.60000000000001,0.0,0.0,57.29,52.0,56.94,59.1
24023,10/14/19 19:40:00,29.918,1.0,0.0,93.9,0.0,0.0,57.93,70.0,57.68,59.660000000000004
24024,10/14/19 19:50:00,29.927,1.0,0.0,93.7,0.0,0.0,58.09,156.0,57.89,59.870000000000005
24025,10/14/19 20:00:00,29.927,1.0,0.0,93.7,0.0,0.0,58.09,152.0,57.63,59.870000000000005
24026,10/14/19 20:10:00,29.93,1.0,0.0,93.60000000000001,0.0,0.0,58.06,156.0,57.68,59.870000000000005
24027,10/14/19 20:20:00,29.936,1.0,0.0,93.4,0.0,0.0,58.94,192.0,58.11,60.82
24028,10/14/19 20:30:00,29.939,1.0,0.0,93.5,0.0,0.0,58.75,197.0,57.81,60.6
24029,10/14/19 20:40:00,29.942,1.0,0.0,93.5,0.0,0.0,58.58,187.0,58.02,60.43
24030,10/14/19 20:50:00,29.945,1.0,0.0,93.4,0.0,0.0,58.6,184.0,57.94,60.47
24031,10/14/19 21:00:00,29.948,1.0,0.0,93.5,0.0,0.0,58.24,197.0,57.68,60.09
24032,10/14/19 21:10:00,29.951,1.0,0.0,93.5,0.0,0.0,57.81,197.0,57.51,59.660000000000004
24033,10/14/19 21:20:00,29.954,1.0,0.0,93.4,0.0,0.0,58.0,211.0,57.46,59.870000000000005
24034,10/14/19 21:30:00,29.951,1.0,0.0,93.4,0.0,0.0,57.83,223.0,57.46,59.7
24035,10/14/19 21:40:00,29.954,1.0,0.0,93.3,0.0,0.0,57.63,218.0,57.38,59.53
24036,10/14/19 21:50:00,29.957,1.0,0.0,93.3,0.0,0.0,57.33,215.0,57.25,59.230000000000004
24037,10/14/19 22:00:00,29.957,1.0,0.0,93.5,0.0,0.0,57.26,226.0,57.07,59.1
24038,10/14/19 22:10:00,29.963,1.0,0.0,93.4,0.0,0.0,57.27,240.0,56.94,59.14
24039,10/14/19 22:20:00,29.969,1.0,0.0,93.10000000000001,0.0,0.0,57.230000000000004,264.0,57.120000000000005,59.19
24040,10/14/19 22:30:00,29.971,1.0,0.0,93.3,0.0,0.0,57.2,260.0,57.120000000000005,59.1
24041,10/14/19 22:40:00,29.974,1.0,0.0,93.3,0.0,0.0,56.81,248.0,57.2,58.71
24042,10/14/19 22:50:00,29.98,1.0,0.0,93.5,0.0,0.0,56.660000000000004,247.0,56.99,58.5
24043,10/14/19 23:00:00,29.98,1.0,0.0,93.60000000000001,0.0,0.0,56.86,253.0,57.07,58.67
24044,10/14/19 23:10:00,29.977,1.0,0.0,93.8,0.0,0.0,57.050000000000004,256.0,57.120000000000005,58.800000000000004
24045,10/14/19 23:20:00,29.983,1.0,0.0,93.5,0.0,0.0,56.96,260.0,57.03,58.800000000000004
24046,10/14/19 23:30:00,29.986,1.0,0.0,93.0,0.0,0.0,56.64,271.0,56.86,58.63
24047,10/14/19 23:40:00,29.989,1.0,0.0,92.9,0.0,0.0,56.230000000000004,260.0,57.2,58.24
24048,10/14/19 23:50:00,29.995,1.0,0.0,92.4,0.0,0.0,56.2,260.0,57.2,58.370000000000005
24049,10/15/19 00:00:00,29.998,1.0,0.0,91.60000000000001,0.0,0.0,56.26,263.0,56.9,58.67
24050,10/15/19 00:10:00,29.995,1.0,0.0,90.5,0.0,0.0,55.93,263.0,56.99,58.67
24051,10/15/19 00:20:00,30.001,1.0,0.0,89.2,0.0,0.0,55.57,268.0,57.550000000000004,58.71
24052,10/15/19 00:30:00,30.001,1.0,0.0,88.2,0.0,0.0,54.84,267.0,57.63,58.28
24053,10/15/19 00:40:00,30.001,1.0,0.0,87.2,0.0,0.0,54.480000000000004,263.0,57.68,58.24
24054,10/15/19 00:50:00,30.004,1.0,0.0,86.3,0.0,0.0,54.15,264.0,57.81,58.2
24055,10/15/19 01:00:00,30.01,1.0,0.0,85.60000000000001,0.0,0.0,53.63,263.0,57.85,57.89
24056,10/15/19 01:10:00,30.007,1.0,0.0,84.9,0.0,0.0,53.24,272.0,57.76,57.72
24057,10/15/19 01:20:00,30.013,1.0,0.0,83.8,0.0,0.0,52.88,272.0,57.68,57.72
24058,10/15/19 01:30:00,30.019000000000002,1.0,0.0,82.8,0.0,0.0,52.050000000000004,278.0,57.68,57.2
24059,10/15/19 01:40:00,30.019000000000002,1.0,0.0,82.0,0.0,0.0,51.58,272.0,57.76,56.99
24060,10/15/19 01:50:00,30.016000000000002,1.0,0.0,81.3,0.0,0.0,51.39,272.0,57.68,57.03
24061,10/15/19 02:00:00,30.022000000000002,1.0,0.0,80.4,0.0,0.0,51.09,289.0,57.76,57.03
24062,10/15/19 02:10:00,30.025000000000002,1.0,0.0,79.60000000000001,0.0,0.0,50.77,291.0,57.76,56.99
24063,10/15/19 02:20:00,30.028000000000002,1.0,0.0,78.8,0.0,0.0,50.5,295.0,57.63,56.99
24064,10/15/19 02:30:00,30.031000000000002,1.0,0.0,77.9,0.0,0.0,49.85,285.0,57.68,56.64
24065,10/15/19 02:40:00,30.033,1.0,0.0,78.10000000000001,0.0,0.0,49.46,274.0,57.68,56.17
24066,10/15/19 02:50:00,30.036,1.0,0.0,77.7,0.0,0.0,49.07,274.0,57.63,55.910000000000004
24067,10/15/19 03:00:00,30.042,1.0,0.0,77.9,0.0,0.0,48.85,279.0,57.68,55.6
24068,10/15/19 03:10:00,30.045,1.0,0.0,77.8,0.0,0.0,48.64,275.0,57.76,55.43
24069,10/15/19 03:20:00,30.042,1.0,0.0,77.8,0.0,0.0,48.6,272.0,57.68,55.39
24070,10/15/19 03:30:00,30.042,1.0,0.0,77.4,0.0,0.0,48.25,265.0,57.81,55.17
24071,10/15/19 03:40:00,30.045,1.0,0.0,77.10000000000001,0.0,0.0,47.94,271.0,57.68,54.95
24072,10/15/19 03:50:00,30.048000000000002,1.0,0.0,76.60000000000001,0.0,0.0,47.43,270.0,57.68,54.6
24073,10/15/19 04:00:00,30.048000000000002,1.0,0.0,75.2,0.0,0.0,47.06,275.0,57.550000000000004,54.730000000000004
